drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_hmp_p,epistasis_score_hmp_neglog10p,epistasis_score_max_neglog10p,max_neglog10p_pair,max_neglog10p_gene_1,max_neglog10p_alteration_type_1,max_neglog10p_gene_2,max_neglog10p_alteration_type_2,max_neglog10p_alteration_1,max_neglog10p_alteration_2,max_neglog10p_epistasis_p,max_neglog10p_epistasis_fdr,median_abs_interaction_beta,mean_delta_r2,epistasis_score_hmp_fdr,epistasis_score_hmp_qvalue,epistasis_score_hmp_neglog10q,epistasis_score_hmp_fdr_n_systems
Bleomycin-a2,NeST:80,0.0222783896755976,1.0,0.4718099527574322,True,True,7,21,189,16,173,0,0,0.1,0,0,0.0,0.0,0.0,0.22063360073124264,0.5485003146292731,0.2608231189703677,0.6222684010087269,KDR_mut x NOTCH4_mut,KDR,mut,NOTCH4,mut,KDR_mut,NOTCH4_mut,0.23863360328605354,0.9772764980273639,0.02177480958856961,0.0004654806430233055,0.5529596667807306,0.5529596667807306,0.25730654524753055,124
Bleomycin-a2,Cell-extracellular matrix interactions,-0.1011254059884265,0.7274051008898406,0.7646694293837846,True,True,5,15,90,4,86,0,0,0.1,0,0,0.0,0.0,0.0,0.19961984919607606,0.6172855756545259,0.2095138712377104,0.35269688441717667,CASR_amp x PALLD_del,CASR,amp,PALLD,del,CASR_amp,PALLD_del,0.4439183684016986,0.7512350632039989,0.02012643648517879,0.0003285112207210006,0.6172855756545259,0.6172855756545259,0.2095138712377104,124
CD437,Endoplasmic Reticulum protein processing,0.01582783193517,1.0,0.4509829392592724,True,True,6,18,135,34,101,0,0,0.1,3,3,0.022222222222222223,0.022222222222222223,0.08823529411764706,0.6807420967536896,0.037721268491026076,1.4234137112318976,2.5273697854245705,ARFRP1_amp x TUSC3_mut,ARFRP1,amp,TUSC3,mut,ARFRP1_amp,TUSC3_mut,0.002969136846733931,0.06204383664211916,0.028030447096258147,0.0022611081655650963,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Fas,-0.1533479261842067,0.002310670797621,0.0239924266360653,True,True,7,21,189,34,154,1,0,0.1,3,3,0.015873015873015872,0.015873015873015872,0.08823529411764706,0.6651486367471243,0.017617384760438132,1.7540585606463321,3.023377838933176,PARP1_amp x TP53_amp,PARP1,amp,TP53,amp,PARP1_amp,TP53_amp,0.0009475936920975448,0.029921257126962104,0.039794669334044054,0.002297373042784568,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,MutS homologs,0.0225313654150176,1.0,0.0009215849600614,True,True,5,15,90,16,72,2,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.0625,0.7886249769149398,0.01555017443995672,1.808264734747388,2.95013286276646,MLH1_del x MSH3_del,MLH1,del,MSH3,del,MLH1_del,MSH3_del,0.0011216752501366357,0.01794680400218617,0.05279756825135476,0.0028466194706304043,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Beta-catenin destruction complex,0.1174904199440777,0.1318430961143795,0.1923455258100152,True,True,5,15,90,10,80,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.1,0.3943661551556457,0.03183238130702557,1.4971308715952292,2.4777574818377635,CTNNB1_del x GSK3B_amp,CTNNB1,del,GSK3B,amp,CTNNB1_del,GSK3B_amp,0.0033284536848752068,0.033284536848752065,0.018235840608791513,0.0013198770792450687,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Apoptosis Regulation,-0.1235094712424557,0.0713987437500527,0.5504544526135874,True,True,13,37,631,109,516,6,0,0.1,7,7,0.011093502377179081,0.011093502377179081,0.06422018348623854,0.5934339852442194,0.009686415348956501,2.0138369125460938,3.910314522648454,BCL2_amp x MCL1_amp,BCL2,amp,MCL1,amp,BCL2_amp,MCL1_amp,0.00012293781140680328,0.013400221443341558,0.02911754533547333,0.0019404453792767563,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Neg Regulation EGFR,-0.1083473867887221,0.3170311677133541,0.3896709402223403,True,True,6,18,135,31,104,0,0,0.1,1,1,0.007407407407407408,0.007407407407407408,0.03225806451612903,0.5094019355401735,0.02003764611281722,1.6981532977876979,3.158320604787186,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.0006945114262100672,0.021529854212512085,0.03340451484846335,0.0015580047243535162,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,TNFR/Traf signaling,-0.2162344425301048,1.859670173409711e-07,0.4105202351845146,True,True,12,36,594,98,492,4,0,0.1,4,4,0.006734006734006734,0.006734006734006734,0.04081632653061224,0.6153375861982981,0.005496465760142578,2.259916473093833,4.164307333386353,CD40_amp x MAP3K7_amp,CD40,amp,MAP3K7,amp,CD40_amp,MAP3K7_amp,6.850033045814716e-05,0.006713032384898421,0.03362187599847071,0.0020101747659445205,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Regulation of adherens junction stability,-0.0198073251507663,1.0,0.2665483130289413,True,True,10,30,405,75,328,2,0,0.1,2,2,0.0049382716049382715,0.0049382716049382715,0.02666666666666667,0.4486801698817091,0.024560489273211722,1.6097629857988067,3.158320604787186,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.0006945114262100672,0.032107478495893724,0.020818680878030574,0.0014161143188890198,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,EGFR/PI3K signaling,-0.1888021010635201,1.6437845727468314e-05,0.6280560023218462,True,True,11,32,465,60,405,0,0,0.1,2,2,0.004301075268817204,0.004301075268817204,0.03333333333333333,0.4832547445226458,0.02843873425678918,1.5460897369691646,3.158320604787186,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.0006945114262100672,0.04167068557260403,0.023259369209830037,0.0015363782316944038,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Epithelial differentiation,-0.1621196029007683,0.0007425268590759,0.4506918891809878,True,True,8,24,252,49,203,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.02040816326530612,0.5738197900712311,0.028754116004254312,1.541299979496467,3.161842013486343,CDH2_amp x FLG_amp,CDH2,amp,FLG,amp,CDH2_amp,FLG_amp,0.0006889028580516907,0.03375624004453284,0.03356542325440778,0.0017547972538057661,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,MDM2-p53 pathway,-0.0934976089704985,1.0,0.2076422703644157,True,True,8,24,252,68,180,4,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.014705882352941176,0.5290773512772668,0.03551250254148705,1.4496187221882963,3.0880999217453216,CHEK2_del x RB1_del,CHEK2,del,RB1,del,CHEK2_del,RB1_del,0.0008163945150690921,0.05551482702469826,0.027252174690688646,0.0016922237131510767,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Actin filaments,0.015846425256591,1.0,0.5048278583371247,True,True,8,24,252,24,228,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.041666666666666664,0.3678238964797926,0.010285633706344333,1.9877689459050667,3.358589652429764,ACTA2_del x PIK3CA_amp,ACTA2,del,PIK3CA,amp,ACTA2_del,PIK3CA_amp,0.00043793569774405294,0.01051045674585727,0.015770277034982367,0.0011524476203599587,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,EMT,-0.1253190149870222,0.0590905407760473,0.3331974713146275,True,True,14,42,819,122,695,2,0,0.1,2,2,0.002442002442002442,0.002442002442002442,0.01639344262295082,0.45305000470587214,0.034782088683189695,1.4586443419322956,3.158320604787186,CTNNB1_del x EGF_del,CTNNB1,del,EGF,del,CTNNB1_del,EGF_del,0.0006945114262100672,0.05222816501998712,0.02216475305116581,0.0014168089969480821,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Actin filament-based process,-0.0503514119860847,1.0,0.6924177532949252,True,True,11,33,495,58,437,0,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.017241379310344827,0.4615119202466291,0.022931794963843448,1.6395619499633602,3.358589652429764,ACTA2_del x PIK3CA_amp,ACTA2,del,PIK3CA,amp,ACTA2_del,PIK3CA_amp,0.00043793569774405294,0.02540027046915507,0.02446394152046958,0.0013967799942681538,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Histone acetyltransferase complex,-0.051546669745019,1.0,0.2238981792111812,True,True,14,40,742,122,618,2,0,0.1,1,1,0.0013477088948787063,0.0013477088948787063,0.00819672131147541,0.4697182232253608,0.022414008530372852,1.649480467117678,3.660545151119348,MYC_amp x MYCN_amp,MYC,amp,MYCN,amp,MYC_amp,MYCN_amp,0.0002185017144078895,0.02665720915776252,0.023328234488244663,0.0014377570904195757,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Protein Transport,-0.0406773323523341,1.0,0.167871834573049,True,True,15,45,945,222,723,0,0,0.1,1,1,0.0010582010582010583,0.0010582010582010583,0.0045045045045045045,0.5838628221077204,0.026214293062682654,1.581461849684598,3.6707926131467294,ARFRP1_amp x RAC1_amp,ARFRP1,amp,RAC1,amp,ARFRP1_amp,RAC1_amp,0.00021340637405278906,0.04737621503971917,0.026394295707352473,0.0018939240938884033,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Nucleolus,-0.0088084656151707,1.0,0.0104866919927151,True,True,34,100,4852,634,4209,9,0,0.1,3,3,0.0006183017312448475,0.0006183017312448475,0.00473186119873817,0.4536777203302124,0.03736815398686511,1.427498356073838,3.724791596311249,UMPS_amp x VHL_del,UMPS,amp,VHL,del,UMPS_amp,VHL_del,0.00018845532078661358,0.06920894362843523,0.026893047083666244,0.001353142033315682,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Regulation of immune responses,-0.0185304214785562,1.0,0.9117647058823538,True,True,57,168,13863,1534,12120,209,0,0.1,2,2,0.00014426891726177594,0.00014426891726177594,0.001303780964797914,0.47269345843050536,0.027704584379434505,1.557448360684445,4.304174830478591,CD274_del x IRF1_amp,CD274,del,IRF1,amp,CD274_del,IRF1_amp,4.9639245245804435e-05,0.038073301103532,0.028989676007376508,0.0014034814371198172,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Immune system,0.0557405806135777,1.0,0.9117647058823538,True,True,99,289,41333,4794,36268,271,0,0.1,3,3,7.25812304937943e-05,7.25812304937943e-05,0.0006257822277847309,0.495611030722221,0.019193432774457328,1.7168473440932184,5.119821782420181,IRF1_amp x JAK2_del,IRF1,amp,JAK2,del,IRF1_amp,JAK2_del,7.588889296691779e-06,0.03638113528834039,0.028014928254879033,0.0015135475624060437,0.24618091015195967,0.24618091015195967,0.6087456270224915,124
CD437,Foxo signaling,-0.1693038734721659,0.0002806433022699,0.0050736937899089,True,True,10,30,405,77,328,0,0,0.1,1,1,0.0024691358024691358,0.0024691358024691358,0.012987012987012988,0.49247150903067727,0.04177173056468642,1.3791175319380116,3.1308451960924533,EP300_mut x FOXO3_amp,EP300,mut,FOXO3,amp,EP300_mut,FOXO3_amp,0.0007398689537357832,0.05696990943765531,0.027128832577132007,0.001507440812308276,0.24665212333433886,0.24665212333433886,0.6079151415096958,124
CD437,Extended mismatch repair complex,-0.2428422921878922,1.388944514957302e-09,3.910409287382977e-06,True,True,10,30,405,51,351,3,0,0.1,1,1,0.0024691358024691358,0.0024691358024691358,0.0196078431372549,0.4469469074073918,0.041313611521878714,1.383906838539129,2.95013286276646,MLH1_del x MSH3_del,MLH1,del,MSH3,del,MLH1_del,MSH3_del,0.0011216752501366357,0.05720543775696842,0.018424432366917563,0.0014347676807616857,0.24665212333433886,0.24665212333433886,0.6079151415096958,124
CD437,NeST:195,0.107435098434548,0.3453542278169541,0.237029015088582,True,True,6,18,135,31,104,0,0,0.1,1,1,0.007407407407407408,0.007407407407407408,0.03225806451612903,0.6222051559603974,0.04787665750071134,1.3198761773898593,2.5491368330495403,FGFR1_amp x KRAS_mut,FGFR1,amp,KRAS,mut,FGFR1_amp,KRAS_mut,0.002823990080912894,0.08754369250829971,0.029952703370039926,0.00203045242613565,0.2474295742941037,0.2474295742941037,0.6065483920750833,124
CD437,Regulation of TP53 Activity,-0.0942204744230325,1.0,0.0276113858999552,True,True,11,33,495,94,395,6,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.010638297872340425,0.5054062244561928,0.04788959502466523,1.3197588355257124,3.023377838933176,PARP1_amp x TP53_amp,PARP1,amp,TP53,amp,PARP1_amp,TP53_amp,0.0009475936920975448,0.0890738070571692,0.025998978589999486,0.0015675529153710405,0.2474295742941037,0.2474295742941037,0.6065483920750833,124
CD437,Homologous recombination (HR) and Fanconi Anemia repair,-0.0706428272312888,1.0,1.1404670420862746e-12,True,True,29,86,3570,666,2889,15,0,0.1,1,1,0.00028011204481792715,0.00028011204481792715,0.0015015015015015015,0.44686161582481165,0.04575032726841165,1.3396057949230646,4.019252868485769,POLH_amp x TP53_mut,POLH,amp,TP53,mut,POLH_amp,TP53_mut,9.566369061134195e-05,0.06371201794715374,0.02695843933493756,0.0012968611517489563,0.2474295742941037,0.2474295742941037,0.6065483920750833,124
CD437,Wnt/beta-catenin,-0.0353656511889955,1.0,0.320352496750682,True,True,8,24,252,30,222,0,0,0.1,1,1,0.003968253968253968,0.003968253968253968,0.03333333333333333,0.37423177574672195,0.07970267509088115,1.0985271019701177,2.4777574818377635,CTNNB1_del x GSK3B_amp,CTNNB1,del,GSK3B,amp,CTNNB1_del,GSK3B_amp,0.0033284536848752068,0.0998536105462562,0.021597065069853462,0.0010773682422557532,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Transcription factor (TF) binding,-0.2804642947130698,5.526690216584029e-13,0.4440716629355108,True,True,14,42,819,148,670,1,0,0.1,1,1,0.001221001221001221,0.001221001221001221,0.006756756756756757,0.4362451638708253,0.05326667019952396,1.2735444509375526,3.1721913832861777,HDAC2_amp x RBL1_amp,HDAC2,amp,RBL1,amp,HDAC2_amp,RBL1_amp,0.0006726801567551845,0.0995566631997673,0.024139806659873343,0.001280395973722212,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,RAS-RAF-MAPK,0.0162059390699469,1.0,0.3844586207476471,True,True,7,21,189,44,144,1,0,0.1,0,0,0.0,0.0,0.0,0.6156846300519543,0.07122066446719852,1.1473939788070675,2.3085624063440657,BRAF_amp x KRAS_amp,BRAF,amp,KRAS,amp,BRAF_amp,KRAS_amp,0.004914027625548018,0.1623545564773932,0.0327595018739571,0.0019862262719416786,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,mTOR regulation of mRNA translation,-0.1476593806865571,0.004677939399255,0.5170690929667775,True,True,5,14,78,21,57,0,0,0.1,0,0,0.0,0.0,0.0,0.594247259735052,0.08884961649614219,1.051344442410944,2.138890771258039,RICTOR_amp x RPS6KB1_amp,RICTOR,amp,RPS6KB1,amp,RICTOR_amp,RPS6KB1_amp,0.007262886022031112,0.15252060646265334,0.037397492652620004,0.001898079175308191,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Transcription coactivator activity,-0.0857087628933127,1.0,0.5231588237357191,True,True,5,13,66,21,42,3,0,0.1,0,0,0.0,0.0,0.0,0.5826878359573262,0.08295171723199084,1.0811746189626072,2.127270217556696,MED1_mut x TP53_mut,MED1,mut,TP53,mut,MED1_mut,TP53_mut,0.007459844632572553,0.1566567372840236,0.02771884577346685,0.0018145138416863096,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Histone deacetylase binding,-0.2223529513549331,6.327836321595727e-08,0.0907267725323704,True,True,16,48,1080,203,872,5,0,0.1,0,0,0.0,0.0,0.0,0.5543067222223994,0.054038736874151436,1.2672948109267868,3.023377838933176,PARP1_amp x TP53_amp,PARP1,amp,TP53,amp,PARP1_amp,TP53_amp,0.0009475936920975448,0.15310081011726942,0.03150759506718978,0.0017577103332216905,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,HDACs deacetylate histones,0.0187276731153304,1.0,0.4798507484011406,True,True,16,48,1080,212,868,0,0,0.1,0,0,0.0,0.0,0.0,0.5331617576923815,0.06405698895358146,1.1934334795276154,2.915359622750429,HDAC2_amp x NCOA3_amp,HDAC2,amp,NCOA3,amp,HDAC2_amp,NCOA3_amp,0.0012151793400996546,0.20673925992359382,0.031006969775046047,0.0016570682654516973,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Integrator-PP2A complex,-0.090429411585607,1.0,0.0884077109441659,True,True,12,35,561,109,448,4,0,0.1,0,0,0.0,0.0,0.0,0.5149139331341929,0.0782698803671481,1.1064053299839642,2.840858029794691,BRAF_amp x CCDC6_del,BRAF,amp,CCDC6,del,BRAF_amp,CCDC6_del,0.0014425868539014565,0.15724196707525875,0.029364860222273793,0.0015569129193042611,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,MAPK and MAP2K activation,0.1114920540507718,0.2362649229933993,0.4532661611824812,True,True,14,41,780,137,637,6,0,0.1,0,0,0.0,0.0,0.0,0.5107565340687298,0.1135979753521218,0.9446294089527908,2.3085624063440657,BRAF_amp x KRAS_amp,BRAF,amp,KRAS,amp,BRAF_amp,KRAS_amp,0.004914027625548018,0.3791347881375489,0.028857106533851106,0.001544891777032299,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,RPA complex associated proteins,-0.24045033963603,2.205585714065705e-09,4.353969226509484e-05,True,True,6,18,135,29,106,0,0,0.1,0,0,0.0,0.0,0.0,0.5106430450756736,0.10941984145283194,0.9609039188421366,1.9286908480667357,ATR_amp x XPC_del,ATR,amp,XPC,del,ATR_amp,XPC_del,0.011784445491573255,0.26803327189822485,0.02112524329577095,0.0016415558378232433,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Chromosome centrometric region,0.196711029304173,4.799327752991189e-06,0.2642070751419846,True,True,7,21,189,30,157,2,0,0.1,0,0,0.0,0.0,0.0,0.5063493400951883,0.0647997873433568,1.188426419372589,2.398705498596403,CHEK1_del x MKI67_mut,CHEK1,del,MKI67,mut,CHEK1_del,MKI67_mut,0.00399295578715383,0.11978867361461491,0.019578156831812812,0.0016528523322712966,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,p53 regulation,-0.1099301640803388,0.2734877527360482,0.1659952132594053,True,True,11,29,379,79,295,5,0,0.1,0,0,0.0,0.0,0.0,0.5055114958286328,0.08113467488996583,1.0907934997349127,2.4381860622820564,AURKB_del x HDAC2_del,AURKB,del,HDAC2,del,AURKB_del,HDAC2_del,0.0036459771096421793,0.14895275861162913,0.025674566604109817,0.0015607564823422251,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,NeST:49,0.0513813437956675,1.0,0.4718099527574322,True,True,8,23,231,17,214,0,0,0.1,0,0,0.0,0.0,0.0,0.48459799070083276,0.09311311213236131,1.0309891576248682,1.9885297805699687,NOTCH4_amp x VEGFA_amp,NOTCH4,amp,VEGFA,amp,NOTCH4_amp,VEGFA_amp,0.010267630217556964,0.1745497136984684,0.02414577153429503,0.001592731243399811,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,NeST:16,0.097725631504873,0.8160762678414346,0.5752170125297349,True,True,22,64,1954,297,1653,4,0,0.1,0,0,0.0,0.0,0.0,0.4840756670290535,0.10294505838429206,0.9873944957476716,2.78042765605094,EBF1_amp x FLT1_mut,EBF1,amp,FLT1,mut,EBF1_amp,FLT1_mut,0.0016579534925879776,0.49241218729862934,0.02747791101319117,0.0014633093079399098,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Positive regulators of transcription,0.0093002803466729,1.0,0.4040194593168256,True,True,15,43,862,209,648,5,0,0.1,0,0,0.0,0.0,0.0,0.48003598915753365,0.09992732751871779,1.0003157273134076,2.5931827404711414,TBL1XR1_amp x TERT_amp,TBL1XR1,amp,TERT,amp,TBL1XR1_amp,TERT_amp,0.002551627414481986,0.2627099286905526,0.02557275259870435,0.0014479591790452072,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
CD437,Cell motility,0.0855397686693427,1.0,0.5449580119289595,True,True,80,237,27732,3842,23850,40,0,0.1,0,0,0.0,0.0,0.0,0.47900347531751364,0.08508118134927985,1.070166488563484,3.4146128049369042,GNAS_amp x LATS1_amp,GNAS,amp,LATS1,amp,GNAS_amp,LATS1_amp,0.00038493481758111985,0.46662312339950246,0.027566942505070125,0.0014334341954916764,0.2533142601167454,0.2533142601167454,0.5963403612726454,124
