drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_max_neglog10p,median_abs_interaction_beta,mean_delta_r2
Methotrexate,Ubiquitin/Proteasome System,-0.1105401197581221,0.3089115831721614,0.0495412667941284,True,True,21,59,1655,671,982,2,0,0.1,0,0,0.0,0.0,0.0,0.4104088660259376,2.5610346495428793,0.06262349670181538,0.0011986264090511846
Methotrexate,Lymphoid JAK/STAT signaling,-0.0301798942495342,1.0,0.5261376449570124,True,True,16,48,1080,432,642,6,0,0.1,0,0,0.0,0.0,0.0,0.4095272456226872,2.386304866158061,0.07126647305933398,0.0011835454685610873
Methotrexate,Polybromo- and BAF containing complex,-0.0094920901120445,1.0,0.0077044295167021,True,True,12,35,561,300,261,0,0,0.1,0,0,0.0,0.0,0.0,0.4094439257252,2.447299173714149,0.06281467161955848,0.0011899623924063562
Methotrexate,Extended mismatch repair complex,-0.0269276516843355,1.0,3.910409287382977e-06,True,True,10,30,405,194,208,3,0,0.1,0,0,0.0,0.0,0.0,0.4077668829126083,1.8333950710278133,0.06862945654367597,0.0011973915864635554
Methotrexate,SMAD-TGFbeta signaling,0.0152087275244434,1.0,0.1243792246696636,True,True,6,18,135,58,76,1,0,0.1,0,0,0.0,0.0,0.0,0.40524162365721156,1.930004133991964,0.062478074738531786,0.0012032636223199182
Methotrexate,G1 to S cell cycle control,-0.0472892468939601,1.0,0.0983633828620763,True,True,13,38,666,271,389,6,0,0.1,0,0,0.0,0.0,0.0,0.4052212169315787,2.1595781647465397,0.05738339172428307,0.001200982187164442
Methotrexate,RPA complex associated proteins,-0.0163865699112006,1.0,4.353969226509484e-05,True,True,6,18,135,84,51,0,0,0.1,0,0,0.0,0.0,0.0,0.4051051847994327,1.527320774770061,0.061617810724644506,0.0011479174439016082
Methotrexate,Locomotion,0.0274327230251231,1.0,0.3968348686560592,True,True,33,99,4752,2140,2610,2,0,0.1,0,0,0.0,0.0,0.0,0.40451050628763086,3.59473035673779,0.060901257286657746,0.0011797682302338043
Methotrexate,NeST:29,-0.1103931252515822,0.3130860748963664,0.3573601871458207,True,True,14,40,742,339,403,0,0,0.1,0,0,0.0,0.0,0.0,0.4038312629563574,2.7164021862370853,0.0627768607768578,0.0011976936198298768
Methotrexate,RNA processing 1,-0.0098390753471437,1.0,0.0589891642555653,True,True,30,89,3828,1617,2189,22,0,0.1,0,0,0.0,0.0,0.0,0.4033469175282423,2.7326160308103544,0.06576456868567664,0.0011535413984695695
Methotrexate,PcG protein complex,0.0102123808496425,1.0,0.2259934861676522,True,True,9,27,324,187,136,1,0,0.1,0,0,0.0,0.0,0.0,0.40003546750099483,2.143817927351167,0.062158649615268,0.0011506061336632593
Methotrexate,p53 regulation,0.1261583731473549,0.067993904175341,0.1659952132594053,True,True,11,29,379,204,174,1,0,0.1,0,0,0.0,0.0,0.0,0.39977940611271207,2.3769985074191524,0.0568271660126424,0.0011748983922696056
Methotrexate,Contractile fiber,0.0853439444095848,1.0,0.5510547531634511,True,True,5,15,90,33,57,0,0,0.1,0,0,0.0,0.0,0.0,0.3997135679448109,1.9311221473054194,0.04516806244495626,0.0011978327886004339
Methotrexate,NeST:195,-0.051736270718009,1.0,0.237029015088582,True,True,6,18,135,81,54,0,0,0.1,0,0,0.0,0.0,0.0,0.398934139032045,1.7470773702566984,0.05454524673611422,0.0011748600708840035
Methotrexate,BAF (SWI/SNF) complex,0.1225336325408455,0.0981080495211137,0.0044081269390451,True,True,8,24,252,137,115,0,0,0.1,0,0,0.0,0.0,0.0,0.3978522134886973,2.447299173714149,0.06148491374172759,0.0011287469159829084
Methotrexate,Interferon signaling,-0.0987935305970431,0.8608390433079387,0.3250788117331274,True,True,8,24,252,69,175,8,0,0.1,0,0,0.0,0.0,0.0,0.39728060650940944,0.8639213226260783,0.10311056673643251,0.0010553041071368614
Methotrexate,Regulation of adherens junction stability,0.0787393658002468,1.0,0.2665483130289413,True,True,10,30,405,251,152,2,0,0.1,0,0,0.0,0.0,0.0,0.3952391339894557,2.2110958079804774,0.06178169365061661,0.0011356755168596953
Methotrexate,Ubiquitin regulation of mitophagy,-0.0150146389051164,1.0,0.00130131094644,True,True,8,20,173,83,90,0,0,0.1,0,0,0.0,0.0,0.0,0.39350771614920804,1.4694184717143193,0.05633504317906937,0.0011117017470104926
Methotrexate,Homologous recombination (HR) and Fanconi Anemia repair,0.0042998729454341,1.0,1.1404670420862746e-12,True,True,29,86,3570,1850,1714,6,0,0.1,0,0,0.0,0.0,0.0,0.3931603745998168,3.417018405009757,0.06269310603502287,0.0011271967350327484
Methotrexate,INSR-FOXO,-0.0439869215205358,1.0,0.2063319675739919,True,True,25,74,2628,1257,1371,0,0,0.1,0,0,0.0,0.0,0.0,0.390614388820769,2.5253243205249896,0.06321126373487179,0.0011196008251379752
Methotrexate,Apoptosis Regulation,-0.0024292070813006,1.0,0.5504544526135874,True,True,13,37,631,278,351,2,0,0.1,0,0,0.0,0.0,0.0,0.39048444259783466,2.554384042855178,0.05485067028340114,0.00115484069874333
Methotrexate,Ribosome abundance control,0.0640692272533513,1.0,0.3905142171265057,True,True,12,36,594,216,378,0,0,0.1,0,0,0.0,0.0,0.0,0.39036185823636144,2.1724817272691554,0.06765464577625249,0.0010897638372282447
Methotrexate,TGF-beta/Smad signaling,0.0609255961100231,1.0,0.1243792246696636,True,True,7,21,189,91,97,1,0,0.1,0,0,0.0,0.0,0.0,0.3871610109730442,1.930004133991964,0.05705387504398221,0.001162996392124986
Methotrexate,NeST:78,-0.0077801250383941,1.0,0.1245016689428807,True,True,10,30,405,250,155,0,0,0.1,0,0,0.0,0.0,0.0,0.38589137337270774,1.852242094587884,0.056626604295695895,0.0010961855086722538
Methotrexate,Cell-extracellular matrix interactions,0.0562404339795839,1.0,0.7646694293837846,True,True,5,15,90,31,59,0,0,0.1,0,0,0.0,0.0,0.0,0.384489479514439,1.2723566828001653,0.06545505105829066,0.0010870009344184093
Methotrexate,Ubiquitin regulation of p53 activity,-0.0483850653488169,1.0,0.0128435787847395,True,True,9,25,277,118,159,0,0,0.1,0,0,0.0,0.0,0.0,0.38250583102411856,1.6301470302697407,0.0587113875000273,0.0010670864228522416
Methotrexate,Regulation of E2F transcription via DREAM complex,0.0041561206606829,1.0,0.2598932981619615,True,True,11,33,495,262,232,1,0,0.1,0,0,0.0,0.0,0.0,0.38230787177214404,2.3128753812717178,0.05743966986787809,0.0010780348852565038
Methotrexate,PI3-K/Akt,-0.0243584503048283,1.0,0.3299863839095544,True,True,6,18,135,64,71,0,0,0.1,0,0,0.0,0.0,0.0,0.37861736612493435,1.3577065567779725,0.06555117448578604,0.0010307044286290215
Methotrexate,Fas,-0.0870467483990258,1.0,0.0239924266360653,True,True,7,21,189,84,104,1,0,0.1,0,0,0.0,0.0,0.0,0.3775981043952181,2.8275700763375897,0.06083641615120085,0.001083932819727897
Methotrexate,Foxo signaling,-0.062192387734148,1.0,0.0050736937899089,True,True,10,30,405,226,179,0,0,0.1,0,0,0.0,0.0,0.0,0.3770217010246602,2.6497532884167327,0.05790864249258074,0.0010915295605068175
Methotrexate,Metabolism,0.0208626871359254,1.0,0.5979286031115645,True,True,18,53,1326,627,697,2,0,0.1,0,0,0.0,0.0,0.0,0.37695334393776325,2.173158507930164,0.05789758870227788,0.001055246252204562
Methotrexate,NeST:163,-0.0926361043153784,1.0,0.5106156259287853,True,True,7,21,189,106,83,0,0,0.1,0,0,0.0,0.0,0.0,0.3750259978659545,1.6804760367287852,0.05865657702902978,0.001064538179862354
Methotrexate,Integrator-PP2A complex,0.0534142257486186,1.0,0.0884077109441659,True,True,12,35,561,261,299,1,0,0.1,0,0,0.0,0.0,0.0,0.37488461331629586,1.487011081414595,0.0528837420672917,0.0010366968069744624
Methotrexate,Metabolic pathways,0.0112293163589247,1.0,0.5352050982347,True,True,12,36,594,258,336,0,0,0.1,0,0,0.0,0.0,0.0,0.3742497854873208,1.983157559694107,0.06101452857894772,0.0010421845692115976
Methotrexate,Beta-catenin,0.0154971097801944,1.0,0.0983633828620763,True,True,5,14,78,43,35,0,0,0.1,0,0,0.0,0.0,0.0,0.36834081420339676,1.6736995885437067,0.04869005423798306,0.00103961805046257
Methotrexate,Histone modifications in DNA damage response,-0.0061125799890393,1.0,0.4939878301679619,True,True,6,14,79,30,49,0,0,0.1,0,0,0.0,0.0,0.0,0.3674892012247349,1.8171292757537827,0.05691546576728139,0.0010848423246678563
Methotrexate,RNA processing 2,-0.0973804967040357,0.9674798047554428,0.0589891642555653,True,True,15,45,945,359,582,4,0,0.1,0,0,0.0,0.0,0.0,0.3625107824768795,1.9840523000706347,0.05982543394333356,0.000987046090678333
Methotrexate,Regulation of androgen receptor signaling pathway,-0.0910156356347666,1.0,0.3192861186129078,True,True,5,15,90,58,32,0,0,0.1,0,0,0.0,0.0,0.0,0.3617905723691977,1.6144450632761909,0.056398744907508375,0.0009928965665749459
Methotrexate,RBL-TP53 complex,0.0338210209344543,1.0,0.3162575580477773,True,True,5,15,90,49,41,0,0,0.1,0,0,0.0,0.0,0.0,0.3615238321828337,1.3238274156204493,0.05758739618389303,0.0009389010358026691
Methotrexate,Spliceosomal complex,0.0961223778536937,1.0,0.1342473931628925,True,True,6,18,135,59,75,1,0,0.1,0,0,0.0,0.0,0.0,0.3597281923995284,1.8662014216722,0.06376936423058326,0.0009812298121795106
Methotrexate,Neg Regulation EGFR,-0.0089352413493336,1.0,0.3896709402223403,True,True,6,18,135,74,61,0,0,0.1,0,0,0.0,0.0,0.0,0.3586010638130208,1.9080929612705388,0.0535643603117115,0.0009928627843429523
Methotrexate,Regulation of mRNA processing,0.1116489658777821,0.278944587375888,0.5086659259970318,True,True,7,21,189,85,103,1,0,0.1,0,0,0.0,0.0,0.0,0.3574979243063033,1.8662014216722,0.053084208169693003,0.0009799149687777149
Methotrexate,Actin filament-based process,0.0650334549659755,1.0,0.6924177532949252,True,True,11,33,495,182,313,0,0,0.1,0,0,0.0,0.0,0.0,0.3541417366989706,2.44006905945389,0.05285569936837936,0.0009639800627746833
Methotrexate,Actin filaments,0.0839654749594289,1.0,0.5048278583371247,True,True,8,24,252,90,162,0,0,0.1,0,0,0.0,0.0,0.0,0.34412769140588995,2.44006905945389,0.050607933407497835,0.0009528961025407432
Methotrexate,Actin and actin-associated proteins,-0.0033219471161934,1.0,0.5350463079636895,True,True,5,15,90,35,55,0,0,0.1,0,0,0.0,0.0,0.0,0.3432313802182889,2.44006905945389,0.04120106541740863,0.0009893058944061973
Methotrexate,Transcription elongation,0.0891193730590964,1.0,0.0176149532555932,True,True,8,24,252,122,129,1,0,0.1,0,0,0.0,0.0,0.0,0.3166773127918705,1.4164767766108226,0.05219736439848538,0.0008032351473436433
Olaparib,Phosphatase 2A catalytic subunit,0.0639273082012045,1.0,0.1419081585656429,True,True,5,15,90,34,55,1,0,0.1,2,2,0.022222222222222223,0.022222222222222223,0.058823529411764705,0.46843977477799714,2.3572866478948633,0.019857345405848506,0.00154840500573717
Olaparib,Transcription coactivator activity,0.0232601882774761,1.0,0.5231588237357191,True,True,5,12,56,37,18,1,0,0.1,1,1,0.017857142857142856,0.017857142857142856,0.02702702702702703,0.4315603458006483,2.58795288912873,0.022013956192267817,0.0013722094037906926
Olaparib,Beta-catenin destruction complex,-0.0071008606287321,1.0,0.1923455258100152,True,True,5,15,90,48,42,0,0,0.1,1,1,0.011111111111111112,0.011111111111111112,0.020833333333333332,0.3985429269469211,2.7235858405470115,0.023018294647639197,0.0012543680886382136
Olaparib,Regulation of nuclear protein ubiquitiation,-0.1884040589316603,3.687954081099676e-05,0.2123006676550933,True,True,11,32,465,248,216,1,0,0.1,1,1,0.002150537634408602,0.002150537634408602,0.004032258064516129,0.40905997220820384,4.299945496804544,0.027469334040122473,0.0012007708253223863
Olaparib,Actin filament-based process,0.0913338096259115,1.0,0.6924177532949252,True,True,11,33,495,197,298,0,0,0.1,1,1,0.00202020202020202,0.00202020202020202,0.005076142131979695,0.3950984616762529,3.487552989749661,0.027066816520794408,0.0011411392916813572
Olaparib,Protein Transport,-0.1369116900553227,0.0248866228060087,0.167871834573049,True,True,15,45,945,507,436,2,0,0.1,1,1,0.0010582010582010583,0.0010582010582010583,0.0019723865877712033,0.41163629152168657,3.941634847418826,0.026810941604713895,0.0012104549438203514
Olaparib,MHC class I including non-classical MHCs,-0.0274489991112191,1.0,0.7677997855513848,True,True,8,24,252,90,153,9,0,0.1,0,0,0.0,0.0,0.0,0.5933600924762845,2.2458832765298293,0.047076779410217894,0.0019429465136172966
Olaparib,Chromosome centrometric region,0.0769524402272212,1.0,0.2642070751419846,True,True,7,21,189,83,103,3,0,0.1,0,0,0.0,0.0,0.0,0.5186567181783781,1.9014136646699975,0.04063314930878602,0.0015692391499694993
Olaparib,MutS homologs,0.0915443977885828,1.0,0.0009215849600614,True,True,5,15,90,55,33,2,0,0.1,0,0,0.0,0.0,0.0,0.48300119738237624,2.1144314594871263,0.03407565981283624,0.0014824936384151117
Olaparib,Cell-extracellular matrix interactions,0.0426426381819119,1.0,0.7646694293837846,True,True,5,15,90,32,58,0,0,0.1,0,0,0.0,0.0,0.0,0.47929239436466187,1.4953110320526657,0.03311552848620409,0.001419142278955187
Olaparib,Regulation of immune responses,-0.033330233357034,1.0,0.9117647058823538,True,True,57,168,13863,4760,8973,130,0,0.1,0,0,0.0,0.0,0.0,0.4761995333480025,2.9706444012572515,0.032819876001656464,0.0014839700800399309
Olaparib,Lymphocyte activation,-0.0825009287235299,1.0,0.7462647155994996,True,True,39,115,6442,2189,4164,89,0,0.1,0,0,0.0,0.0,0.0,0.4741703018807266,3.3777682091131167,0.03510657944089021,0.0014628578213462533
Olaparib,Extended mismatch repair complex,-0.0449331665418607,1.0,3.910409287382977e-06,True,True,10,30,405,179,224,2,0,0.1,0,0,0.0,0.0,0.0,0.4729065774684646,2.1144314594871263,0.03523581549271075,0.0014485239117324163
Olaparib,Cell projection morphogenesis,0.0514028383876703,1.0,0.631356910361499,True,True,8,24,252,170,82,0,0,0.1,0,0,0.0,0.0,0.0,0.4698490655940058,2.344459811805105,0.032548024792059746,0.001440716521804162
Olaparib,p53 regulation of cell cycle,-0.0894015223176357,1.0,0.2221940998891166,True,True,5,15,90,56,34,0,0,0.1,0,0,0.0,0.0,0.0,0.4660956333475336,2.189623915330098,0.026031812549198056,0.0014480247233962776
Olaparib,G1 to S cell cycle control,-0.0130670339952097,1.0,0.0983633828620763,True,True,13,38,666,282,381,3,0,0.1,0,0,0.0,0.0,0.0,0.4649800553677547,2.7495113188908613,0.02800833335479702,0.0014502721004382333
Olaparib,TNFR/Traf signaling,-0.2522495376711454,8.090783598646566e-10,0.4105202351845146,True,True,12,36,594,256,338,0,0,0.1,0,0,0.0,0.0,0.0,0.4627329726299377,2.5058729452306365,0.03127887858589386,0.0014218413446768908
Olaparib,H3 acetylation and H3K4 methylation crosstalk,-0.0294056425467744,1.0,0.0890367053970998,True,True,5,13,66,44,21,1,0,0.1,0,0,0.0,0.0,0.0,0.4613896330367671,2.28487606444937,0.02526064794333342,0.0014003077534396815
Olaparib,Histone deacetylase binding,-0.101051268214936,0.7697798545819403,0.0907267725323704,True,True,16,47,1035,572,462,1,0,0.1,0,0,0.0,0.0,0.0,0.45842833466608945,3.359861671544018,0.02801446631940748,0.0014224874435872403
Olaparib,Regulation of beta catenin transcriptional activity,-0.1752113310027903,0.0002344286891677,0.1697141820689771,True,True,10,30,405,262,142,1,0,0.1,0,0,0.0,0.0,0.0,0.45707802545471743,2.28487606444937,0.030391679640135668,0.0013876360957113226
Olaparib,Cohesin,-0.001282715734722,1.0,0.0386132213618355,True,True,5,15,90,50,40,0,0,0.1,0,0,0.0,0.0,0.0,0.4534496274609662,2.074160137515369,0.027895250563477567,0.0014291758983340942
Olaparib,CDK holoenzyme complex I,0.0317975706966431,1.0,0.0621128841439947,True,True,15,43,862,393,465,4,0,0.1,0,0,0.0,0.0,0.0,0.45267936889669663,2.7495113188908613,0.02736610063533631,0.0013910150377475603
Olaparib,p53 regulation,-0.1179043731139462,0.1715122938394992,0.1659952132594053,True,True,11,29,379,201,177,1,0,0.1,0,0,0.0,0.0,0.0,0.4475405751725033,3.069871176192488,0.02794869859632008,0.0013868002932287502
Olaparib,Mediator/CCR-NOT complex,-0.1206816222223915,0.1314146379295651,0.1243792246696636,True,True,9,27,324,166,158,0,0,0.1,0,0,0.0,0.0,0.0,0.4439221079481753,2.3770950183720085,0.028066045964727233,0.0013891907064862228
Olaparib,CDK holoenzyme complex II,0.0091016368672595,1.0,0.1433373151995567,True,True,17,48,1083,468,610,5,0,0.1,0,0,0.0,0.0,0.0,0.4438942536759686,2.7495113188908613,0.027226404116114215,0.0013525608045231118
Olaparib,Immune system,0.0494236596463641,1.0,0.9117647058823538,True,True,99,288,41047,15666,25213,168,0,0.1,0,0,0.0,0.0,0.0,0.4432688480476038,3.921983066448492,0.03088703583265273,0.001345133460277707
Olaparib,RNA metabolism,0.0112188971704864,1.0,0.0070181807520399,True,True,22,65,2016,918,1094,4,0,0.1,0,0,0.0,0.0,0.0,0.44157884301397327,2.606649874559906,0.02903392914016041,0.001336622501856644
Olaparib,Epigenetic modification,0.111934332826954,0.2994667302012348,0.0792161871276002,True,True,30,84,3407,1884,1520,3,0,0.1,0,0,0.0,0.0,0.0,0.4410025896406907,3.359861671544018,0.02668248809140688,0.0013445884707030766
Olaparib,Extended cohesin complex,0.0163852644947622,1.0,0.0127014052567722,True,True,6,18,135,78,57,0,0,0.1,0,0,0.0,0.0,0.0,0.4409526598106075,2.074160137515369,0.027731802149085272,0.0013403576170966088
Olaparib,RAS-RAF-MAPK,-0.0534373694950782,1.0,0.3844586207476471,True,True,7,21,189,98,91,0,0,0.1,0,0,0.0,0.0,0.0,0.4383626308073275,1.944190474854686,0.02885540032686247,0.0013041583038040292
Olaparib,Homologous recombination,0.0988964908345691,0.9221755257903664,0.0002506369315357,True,True,12,36,594,336,253,5,0,0.1,0,0,0.0,0.0,0.0,0.4377316855428462,2.948822841345572,0.032886313683986076,0.0013166585191941172
Olaparib,Cyclin D associated events in G1,-0.1264271146765146,0.0744687900243092,0.1231258710826568,True,True,27,77,2853,1309,1538,6,0,0.1,0,0,0.0,0.0,0.0,0.43739498580572944,2.7495113188908613,0.028255392906714798,0.001308237398870404
Olaparib,Integrator-PP2A complex,-0.0504180612610729,1.0,0.0884077109441659,True,True,12,35,561,244,315,2,0,0.1,0,0,0.0,0.0,0.0,0.43680213550668995,2.3572866478948633,0.028885074456500917,0.0013132462810521684
Olaparib,G1/S phase,0.0347433688003882,1.0,0.0457908922831609,True,True,19,54,1380,769,609,2,0,0.1,0,0,0.0,0.0,0.0,0.4328353392844623,2.830242708526917,0.027551248592994432,0.0012985408983120753
Olaparib,Mediator complex,-0.073191281591853,1.0,0.1243792246696636,True,True,6,18,135,78,57,0,0,0.1,0,0,0.0,0.0,0.0,0.4326453554832143,2.0079356221130493,0.027947315112655156,0.0012852487201940493
Olaparib,Resolution of D-loop structures,0.1731392352959702,0.000311308095378,3.777861667371538e-05,True,True,9,27,324,179,140,5,0,0.1,0,0,0.0,0.0,0.0,0.43124306738771734,2.948822841345572,0.03109739087695271,0.0013272302491317105
Olaparib,Checkpoint-regulated DNA repair,-0.1056551120427779,0.5208064092961591,0.0339955220918702,True,True,41,118,6790,3388,3387,15,0,0.1,0,0,0.0,0.0,0.0,0.42958879092178914,2.948822841345572,0.027990601759090274,0.001280884472745756
Olaparib,Oncogene induced senescence,0.1180754941273356,0.1692857164676322,0.2598932981619615,True,True,7,20,171,101,69,1,0,0.1,0,0,0.0,0.0,0.0,0.42801996410923526,1.6833514780728125,0.030337591998816336,0.0012047674391238764
Olaparib,Apoptosis Regulation,-0.2318999112010224,3.4066954812672634e-08,0.5504544526135874,True,True,13,37,631,260,368,3,0,0.1,0,0,0.0,0.0,0.0,0.4278558133007056,1.8044148696432991,0.0317776658513921,0.0012466888186872334
Olaparib,Mismatch and excision repair,-0.0524032164254087,1.0,0.0001072925416096,True,True,32,95,4371,2280,2081,10,0,0.1,0,0,0.0,0.0,0.0,0.425474595100582,4.157855604821894,0.028573541380923356,0.001263530141635228
Olaparib,Fas,-0.2378132961437488,1.1852365311426638e-08,0.0239924266360653,True,True,7,21,189,84,104,1,0,0.1,0,0,0.0,0.0,0.0,0.4252779662101799,2.1668740814846807,0.02814594976928905,0.0012315655282258446
Olaparib,Extended PRC1 complex,0.0599900232160281,1.0,0.2076422703644157,True,True,8,24,252,148,103,1,0,0.1,0,0,0.0,0.0,0.0,0.42522170024250194,2.325442998227806,0.026358137372897154,0.0012646232191406252
Olaparib,Transcription elongation,-0.074431454978463,1.0,0.0176149532555932,True,True,8,24,252,115,136,1,0,0.1,0,0,0.0,0.0,0.0,0.42460621142637656,1.9178345100745622,0.031790401253403794,0.0012359519995505765
Olaparib,PcG protein complex,-0.0414583017160504,1.0,0.2259934861676522,True,True,9,27,324,190,133,1,0,0.1,0,0,0.0,0.0,0.0,0.42455921298225235,2.8136277760185453,0.02566160832235175,0.0012792638131460727
Olaparib,Mitosis,-0.0429987873377893,1.0,0.1087676783064446,True,True,29,83,3324,1755,1566,3,0,0.1,0,0,0.0,0.0,0.0,0.42415535494407564,2.830242708526917,0.027339108634678037,0.0012471967032565757
