drug,gene,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
CD437,AXL,-0.02253558252543186,-0.00895540012085935,0.5282267849982751,0.8020195607685019,1.0,1.0,0.6237941309683578,0.860762398552742,0.6698831073885516,0.857877161462621
CD437,B2M,0.1939872601809525,0.20662883279436148,5.672379921328741e-08,7.37707650522168e-09,4.072768783514036e-05,5.296740930749166e-06,4.966791199407361e-07,8.543130533466398e-08,6.525130227258803e-07,6.117506368526467e-08
CD437,BAP1,0.025969743927048008,0.01008044390508671,0.46738439320246994,0.7779751102349626,1.0,1.0,0.5735162571576888,0.8463426199222774,0.6185804198076513,0.8389278535399796
CD437,BARD1,-0.0057844783565756735,-0.06347145169148517,0.8713661547087785,0.07568442456604219,1.0,1.0,0.9093617719199171,0.12435106828013338,0.9266466044150624,0.12577785664668395
CD437,BCAR1,-0.14207359785530654,-0.11478371335892747,7.006270110565538e-05,0.0013172243354000468,0.05030501939386056,0.9457670728172336,0.0002579744584300542,0.0039406961367384735,0.0003945491717165534,0.003680027520689625
CD437,BCL10,-0.14156218215914285,-0.09954657897583111,7.439917841378652e-05,0.00533942762718298,0.05341861010109872,1.0,0.00027116045736598336,0.012821769352232039,0.00041651937700661767,0.01277193460183469
CD437,BCL11B,0.07929218149555167,0.06620115639974082,0.026486161996305047,0.06396508679305346,1.0,1.0,0.04965290943432643,0.10909010051641897,0.06836571952072028,0.10911169823974433
CD437,BCL2,-0.0197450042793363,-0.033723877064804626,0.5805244558696612,0.345247568614103,1.0,1.0,0.6647792014583999,0.4459077986789,0.7125648833623074,0.4475175741253943
CD437,BCL2L1,-0.06580342777537289,-0.03284501723089197,0.06553411729635616,0.35796284078310214,1.0,1.0,0.10742807355886697,0.46060451555961884,0.14094735573727643,0.4608109720883323
CD437,BCL2L11,-0.08572849268563533,-0.04900134751231168,0.016430294280935565,0.1702604393026741,1.0,1.0,0.03245901468511788,0.24596980969682092,0.04638381897920735,0.25050613815434425
CD437,BCL2L12,-0.041393905531425204,-0.028559942963911875,0.2466686442618924,0.4240923495749027,1.0,1.0,0.33543198215916425,0.5332719912342909,0.39291866129792286,0.5279548583242961
CD437,BCL2L2,-0.09837299726582517,-0.0517813854768338,0.005903748293450528,0.1472920241962301,1.0,1.0,0.013586189983004742,0.21850547004636076,0.01937040948071963,0.2217120492713598
CD437,BCL6,0.0318104731695785,0.04224081473888724,0.3733593578313963,0.23723566965517673,1.0,1.0,0.47362547512887376,0.3233165618840227,0.530310621014723,0.32904419345605324
CD437,BCL7A,0.19368010151411294,0.21860760203337426,5.95201679054469e-08,9.516389898323041e-10,4.273548055611087e-05,6.832767946995943e-07,5.087557209060818e-07,1.485384336303466e-08,6.810435148384203e-07,9.1204911417076e-09
CD437,BCLAF1,-0.03735425735508543,-0.0017472759512712557,0.29582591084115517,0.9608998531571715,1.0,1.0,0.3948011226467461,0.9717268937561256,0.4476354140863001,0.9744771699889851
CD437,BCOR,-0.0012970087676244578,0.02390055696514031,0.9710125689269351,0.5036891139308399,1.0,1.0,0.9833385394774886,0.6027479730039051,0.9843798439668753,0.6026642696331227
CD437,BCORL1,0.16040018523476862,0.1660654376983934,7.1600542494998365e-06,3.368074237286578e-06,0.005140918951140883,0.002418277302371763,3.4272793007605884e-05,2.2813936814827952e-05,5.228053170651745e-05,1.6803316519085788e-05
CD437,BCR,0.22510180880149788,0.2910153277044761,2.984226199487239e-10,4.440892098500626e-16,2.1426744112318374e-07,3.1885605267234496e-13,5.63861687166273e-09,7.971401316808624e-14,5.59249169894768e-09,9.637966327627555e-15
CD437,BIRC3,-0.0924923201934925,-0.08636874208038833,0.00963935683254391,0.015647089173767004,1.0,1.0,0.02053726470553866,0.03255404928781905,0.029388782190091414,0.03254050695659583
CD437,BLM,0.032245548125646416,0.0736363383784009,0.366858069928266,0.03935201524025578,1.0,1.0,0.4670285358306649,0.07244806908334268,0.5226102739629112,0.07210909470651718
CD437,BMPR1A,-0.0026596907674824384,0.06535546342813879,0.9406332353596769,0.06743594106467565,1.0,1.0,0.9648209471260686,0.11339345593544992,0.968742045883215,0.11410606210000893
CD437,BRAF,0.1243908337191001,0.07186274227685921,0.0004993094613467974,0.044340757466694525,0.35850419324700056,1.0,0.001469279480520494,0.0805991490154093,0.002257109296413435,0.0798682882041217
CD437,BRCA1,-0.030198507633462622,-0.026507293732877017,0.39801724351546897,0.4581473595885428,1.0,1.0,0.4987371393439908,0.5623073575804679,0.5539196527425748,0.5604710563985354
CD437,BRCA2,0.15284439225383145,0.1446475084417975,1.890719207375824e-05,5.1736387889800284e-05,0.013575363908958415,0.037146726504876604,8.128960424525997e-05,0.00022513167578713092,0.00012511856137288862,0.00020079311624257625
CD437,BRD4,0.08994485098094465,0.07122091263694665,0.011831486025285276,0.04627301115747762,1.0,1.0,0.024481288086901525,0.08315792840569688,0.03505504937890575,0.08292185194110382
CD437,BRIP1,0.05391372177520677,0.07082802051632146,0.13135660680456307,0.047490452384496784,1.0,1.0,0.19446194574366243,0.08482125575141465,0.24491852937202238,0.08478610396701705
CD437,BTG1,0.09026446900802568,0.10296653644683429,0.011534464085408702,0.003960963721046262,1.0,1.0,0.023935679807293202,0.010013985745462028,0.034328477568180096,0.009784307173318406
CD437,BTK,-0.2375023899598476,-0.24001300379149082,2.99704705497561e-11,1.8604229268248673e-11,2.151879785472488e-08,1.3357836614602547e-08,8.966165772802034e-10,5.807755049827194e-10,7.07467326730681e-10,2.3400589689814683e-10
